date,season,tm_home,tm_away,pts_home,pts_away,prob_home
2014-04-08,2013,MIN,SAS,110,91,0.2617633914320373
2014-04-08,2013,SAC,OKC,92,107,0.18384014948313793
2014-04-08,2013,UTA,DAL,83,95,0.2617633914320373
2014-04-09,2013,ATL,BOS,105,97,0.7353719494266393
2014-04-09,2013,CLE,DET,122,100,0.7194329592439458
2014-04-09,2013,DEN,HOU,123,116,0.4479937670432412
2014-04-09,2013,LAC,OKC,101,107,0.6018002898771837
2014-04-09,2013,MEM,MIA,107,102,0.6515397082658022
2014-04-09,2013,MIL,IND,102,104,0.486051922323835
2014-04-09,2013,MIN,CHI,87,102,0.4066985645933015
2014-04-09,2013,NOP,PHO,88,94,0.2042295525070027
2014-04-09,2013,ORL,BRK,115,111,0.34262680550890157
2014-04-09,2013,POR,SAC,100,99,0.9252669039145908
2014-04-09,2013,TOR,PHI,125,114,0.9252669039145908
2014-04-09,2013,WAS,CHO,88,94,0.6840292887820937
2014-04-10,2013,DAL,SAS,100,109,0.5284039285250725
2014-04-10,2013,GSW,DEN,99,100,0.8935792834338417
2014-04-11,2013,BOS,CHO,106,103,0.3573650123797094
2014-04-11,2013,BRK,ATL,88,93,0.6332518337408314
2014-04-11,2013,CHI,DET,106,98,0.827210974081646
2014-04-11,2013,LAL,GSW,95,112,0.18384014948313793
2014-04-11,2013,MEM,PHI,117,95,0.9315424702024008
2014-04-11,2013,MIA,IND,98,86,0.6969696969696969
2014-04-11,2013,MIL,CLE,119,116,0.36674816625916873
2014-04-11,2013,MIN,HOU,112,110,0.413907284768212
2014-04-11,2013,OKC,NOP,116,94,0.9510869565217392
2014-04-11,2013,ORL,WAS,86,96,0.2637889688249401
2014-04-11,2013,SAS,PHO,112,104,0.6033428208078484
2014-04-11,2013,TOR,NYK,100,108,0.6511627906976745
2014-04-11,2013,UTA,POR,99,111,0.2249640521359989
2014-04-12,2013,ATL,MIA,98,85,0.3149976492712741
2014-04-12,2013,CHO,PHI,111,105,0.8865979381443299
2014-04-12,2013,CLE,BOS,99,111,0.8047945205479452
2014-04-12,2013,DAL,PHO,101,98,0.6426349876202905
2014-04-12,2013,DEN,UTA,101,94,0.814777963169899
2014-04-12,2013,HOU,NOP,111,104,0.9484193011647255
2014-04-12,2013,LAC,SAC,117,101,0.8467473445014004
2014-04-12,2013,WAS,MIL,104,91,0.8460275097515911
2014-04-13,2013,BRK,ORL,97,88,0.8706971867901451
2014-04-13,2013,DET,TOR,107,116,0.28787053606161983
2014-04-13,2013,IND,OKC,102,97,0.4827086071703758
2014-04-13,2013,LAL,MEM,90,102,0.11677046263345196
2014-04-13,2013,NYK,CHI,100,89,0.413907284768212
2014-04-13,2013,POR,GSW,119,117,0.6274614156466205
2014-04-13,2013,SAC,MIN,106,103,0.4559761116939714
2014-04-14,2013,ATL,CHO,93,95,0.3488372093023256
2014-04-14,2013,CHI,ORL,108,95,0.8460275097515911
2014-04-14,2013,GSW,MIN,130,120,0.7590361445783131
2014-04-14,2013,HOU,SAS,104,98,0.658869395711501
2014-04-14,2013,NOP,OKC,101,89,0.22290965335274313
2014-04-14,2013,PHI,BOS,113,108,0.4320786780923455
2014-04-14,2013,PHO,MEM,91,97,0.6143408084559349
2014-04-14,2013,TOR,MIL,110,100,0.8415300546448088
2014-04-14,2013,UTA,LAL,104,119,0.7086409898223908
2014-04-14,2013,WAS,MIA,114,93,0.674698795180723
2014-04-15,2013,BRK,NYK,98,109,0.7319034852546917
2014-04-15,2013,LAC,DEN,117,105,0.822501747030049
2014-04-16,2013,BOS,WAS,102,118,0.23574051157225112
2014-04-16,2013,CHO,CHI,91,86,0.5399277029247453
2014-04-16,2013,CLE,BRK,114,85,0.7702931911800339
2014-04-16,2013,DEN,GSW,112,116,0.7590361445783131
2014-04-16,2013,MEM,DAL,106,105,0.537852568752202
2014-04-16,2013,MIA,PHI,87,100,0.6767540554475866
2014-04-16,2013,MIL,ATL,103,111,0.5810079557598683
2014-04-16,2013,MIN,UTA,130,136,0.8761118170266836
2014-04-16,2013,NOP,HOU,105,100,0.5697382574399427
2014-04-16,2013,NYK,TOR,95,92,0.326644890340644
2014-04-16,2013,OKC,DET,112,111,0.9315424702024008
2014-04-16,2013,ORL,IND,86,101,0.5933014354066986
2014-04-16,2013,POR,LAC,110,104,0.6002460024600246
2014-04-16,2013,SAC,PHO,99,104,0.4224502112251056
2014-04-16,2013,SAS,LAL,100,113,0.8008082108500518
2014-10-28,2014,LAL,HOU,90,108,0.2805670407560544
2014-10-28,2014,NOP,ORL,101,84,0.8047945205479452
2014-10-28,2014,SAS,DAL,101,100,0.5949110703209063
2014-10-29,2014,BOS,BRK,121,105,0.5
2014-10-29,2014,CHO,MIL,108,106,0.7708082026537997
2014-10-29,2014,DEN,DET,89,79,0.7013921016108003
2014-10-29,2014,IND,PHI,103,91,0.7509146551922501
2014-10-29,2014,MEM,MIN,105,101,0.7464578672632363
2014-10-29,2014,MIA,WAS,107,95,0.6515397082658022
2014-10-29,2014,NYK,CHI,80,104,0.360293204124736
2014-10-29,2014,PHO,LAL,119,99,0.8832295373665481
2014-10-29,2014,POR,OKC,106,89,0.8047945205479452
2014-10-29,2014,SAC,GSW,77,95,0.360293204124736
2014-10-29,2014,TOR,ATL,109,102,0.6288125965945868
2014-10-29,2014,UTA,HOU,93,104,0.4116032928263426
2014-10-30,2014,CLE,NYK,90,95,0.9049235993208827
2014-10-30,2014,DAL,UTA,120,102,0.8415300546448088
2014-10-30,2014,LAC,OKC,93,90,0.8990683229813665
2014-10-30,2014,MIN,DET,97,91,0.6691291228800332
2014-10-30,2014,ORL,WAS,98,105,0.36674816625916873
2014-10-31,2014,CHI,CLE,108,114,0.6143408084559349
2014-10-31,2014,IND,MEM,89,97,0.303030303030303
2014-10-31,2014,LAL,LAC,111,118,0.13227513227513227
2014-10-31,2014,MIL,PHI,93,81,0.7791066089517604
2014-10-31,2014,PHO,SAS,94,89,0.4930284439486894
2014-10-31,2014,SAC,POR,103,94,0.360293204124736
2014-11-01,2014,ATL,IND,102,92,0.8415300546448088
2014-11-01,2014,CHO,MEM,69,71,0.5810079557598683
2014-11-01,2014,DET,BRK,90,102,0.5642421122306391
2014-11-01,2014,GSW,LAL,127,104,0.9093967796202836
2014-11-01,2014,HOU,BOS,104,90,0.7353719494266393
2014-11-01,2014,MIN,CHI,105,106,0.45801526717557256
2014-11-01,2014,NOP,DAL,104,109,0.4953533757725013
2014-11-01,2014,OKC,DEN,102,91,0.360293204124736
2014-11-01,2014,ORL,TOR,95,108,0.33087087711996666
2014-11-01,2014,PHI,MIA,96,114,0.20726842039645932
2014-11-01,2014,UTA,PHO,118,91,0.4600722970752547
2014-11-01,2014,WAS,MIL,108,97,0.7918875407389956
2014-11-02,2014,LAC,SAC,92,98,0.8108004104669062
2014-11-02,2014,MIA,TOR,107,102,0.5399277029247453
2014-11-02,2014,NYK,CHO,96,93,0.5980932797457705
2014-11-02,2014,POR,GSW,90,95,0.582716381747207
2014-11-03,2014,BRK,OKC,116,85,0.7129371711544413
2014-11-03,2014,DAL,BOS,118,113,0.814777963169899
2014-11-03,2014,DEN,SAC,105,110,0.7194329592439458
2014-11-03,2014,LAC,UTA,107,101,0.814777963169899
2014-11-03,2014,MEM,NOP,93,81,0.6079011615003329
2014-11-03,2014,PHI,HOU,93,104,0.13512642987076331
2014-11-04,2014,CHI,ORL,98,90,0.8367537313432836
2014-11-04,2014,IND,MIL,81,87,0.6079011615003329
2014-11-04,2014,LAL,PHO,106,112,0.3059943046146771
2014-11-04,2014,MIA,HOU,91,108,0.562379468921525
2014-11-04,2014,NOP,CHO,100,91,0.6186511705872493
2014-11-04,2014,NYK,WAS,83,98,0.4759806081974437
2014-11-04,2014,POR,CLE,101,82,0.43026174256005734
2014-11-04,2014,TOR,OKC,100,88,0.8580007185505809
2014-11-05,2014,BOS,TOR,107,110,0.5500363507751557
2014-11-05,2014,BRK,MIN,91,98,0.6538962374066205
2014-11-05,2014,CHO,MIA,96,89,0.5262215623771888
2014-11-05,2014,DET,NYK,98,95,0.6157881305469702
2014-11-05,2014,GSW,LAC,121,104,0.6451127819548872
2014-11-05,2014,MIL,CHI,86,95,0.3488372093023256
2014-11-05,2014,PHI,ORL,89,91,0.4357578877693609
2014-11-05,2014,PHO,MEM,91,102,0.5305667495498585
2014-11-05,2014,SAC,DEN,131,109,0.5980932797457705
2014-11-05,2014,SAS,ATL,94,92,0.7745397629872549
2014-11-05,2014,UTA,CLE,102,100,0.3366422097539922
2014-11-05,2014,WAS,IND,96,94,0.8161598505168621
2014-11-06,2014,HOU,SAS,98,81,0.7161241483724451
2014-11-06,2014,POR,DAL,108,87,0.5305667495498585
2014-11-07,2014,BOS,IND,101,98,0.674698795180723
2014-11-07,2014,BRK,NYK,110,99,0.6800775569558896
2014-11-07,2014,CHO,ATL,122,119,0.5327102803738317
2014-11-07,2014,DEN,CLE,101,110,0.2949369162706865
2014-11-07,2014,DET,MIL,98,95,0.6426349876202905
2014-11-07,2014,OKC,MEM,89,91,0.2680965147453084
2014-11-07,2014,ORL,MIN,112,103,0.38277511961722493
2014-11-07,2014,PHI,CHI,115,118,0.16620123877900067
2014-11-07,2014,PHO,SAC,112,114,0.6451127819548872
2014-11-07,2014,TOR,WAS,103,84,0.6157881305469702
2014-11-07,2014,UTA,DAL,82,105,0.4224502112251056
2014-11-08,2014,ATL,NYK,103,96,0.7161241483724451
2014-11-08,2014,CHI,BOS,101,106,0.814777963169899
2014-11-08,2014,HOU,GSW,87,98,0.4066985645933015
2014-11-08,2014,IND,WAS,90,97,0.4050889296790936
2014-11-08,2014,LAC,POR,106,102,0.6332518337408314
2014-11-08,2014,MIA,MIN,102,92,0.75416247625433
2014-11-08,2014,MIL,MEM,93,92,0.3573650123797094
2014-11-08,2014,SAS,NOP,99,100,0.7319034852546917
2014-11-09,2014,BRK,ORL,104,96,0.7966507177033494
2014-11-09,2014,DAL,MIA,96,105,0.7681076297039788
2014-11-09,2014,DET,UTA,96,97,0.6093979441997063
2014-11-09,2014,LAL,CHO,107,92,0.43949878436506445
2014-11-09,2014,OKC,SAC,101,93,0.453954604539546
2014-11-09,2014,PHO,GSW,107,95,0.5642421122306391
2014-11-09,2014,POR,DEN,116,100,0.7966507177033494
2014-11-09,2014,TOR,PHI,120,88,0.9133964817320704
2014-11-10,2014,CHI,DET,102,91,0.814777963169899
2014-11-10,2014,CLE,NOP,118,111,0.685002350728726
2014-11-10,2014,IND,UTA,97,86,0.5792858120125872
2014-11-10,2014,LAC,SAS,85,89,0.5480494766888677
2014-11-10,2014,NYK,ATL,85,91,0.4519505233111322
2014-11-11,2014,DAL,SAC,106,98,0.7642594884277488
2014-11-11,2014,GSW,SAS,100,113,0.7464578672632363
2014-11-11,2014,MEM,LAL,107,102,0.8415300546448088
2014-11-11,2014,MIL,OKC,85,78,0.5500363507751557
2014-11-11,2014,POR,CHO,102,100,0.7161241483724451
2014-11-11,2014,TOR,ORL,104,100,0.8502947803808995
2014-11-12,2014,ATL,UTA,100,97,0.7319034852546917
2014-11-12,2014,BOS,OKC,94,109,0.7397195525445092
2014-11-12,2014,DEN,POR,113,130,0.5660893345487694
2014-11-12,2014,MIA,IND,75,81,0.7781477814778147
2014-11-12,2014,MIN,HOU,101,113,0.2838758516275549
2014-11-12,2014,NOP,LAL,109,102,0.8460275097515911
2014-11-12,2014,NYK,ORL,95,97,0.7086409898223908
2014-11-12,2014,PHO,BRK,112,104,0.6371516403769591
2014-11-12,2014,WAS,DET,107,103,0.6969696969696969
2014-11-13,2014,DAL,PHI,123,70,0.9171092266189227
2014-11-13,2014,GSW,BRK,107,99,0.828160799833368
2014-11-13,2014,MEM,SAC,111,110,0.6733551096593561
2014-11-13,2014,TOR,CHI,93,100,0.5520062329567589
2014-11-14,2014,ATL,MIA,114,103,0.6332518337408314
2014-11-14,2014,BOS,CLE,121,122,0.3149976492712741
2014-11-14,2014,HOU,PHI,88,87,0.9573361082206036
2014-11-14,2014,IND,DEN,87,108,0.5660893345487694
2014-11-14,2014,LAL,SAS,80,93,0.21891418563922943
2014-11-14,2014,NOP,MIN,139,91,0.7729422894985808
2014-11-14,2014,NYK,UTA,100,102,0.6048737248538935
2014-11-14,2014,OKC,DET,89,96,0.5775497887748944
2014-11-14,2014,ORL,MIL,101,85,0.5740354444580784
2014-11-14,2014,PHO,CHO,95,103,0.7050630837293135
2014-11-15,2014,CHI,IND,90,99,0.7987191216834401
2014-11-15,2014,CLE,ATL,127,94,0.7194329592439458
2014-11-15,2014,DAL,MIN,131,117,0.8648052856971082
2014-11-15,2014,GSW,CHO,112,87,0.8541829894663532
2014-11-15,2014,LAC,PHO,120,107,0.7355290071263858
2014-11-15,2014,MEM,DET,95,88,0.8063891577928364
2014-11-15,2014,POR,BRK,97,87,0.5697382574399427
2014-11-15,2014,SAC,SAS,94,91,0.46943325045014145
2014-11-15,2014,TOR,UTA,111,93,0.8580007185505809
2014-11-15,2014,WAS,ORL,98,93,0.7937795937803619
2014-11-16,2014,LAL,GSW,115,136,0.2237945300772526
2014-11-16,2014,MIA,MIL,84,91,0.6511627906976745
2014-11-16,2014,NYK,DEN,109,93,0.5327102803738317
2014-11-16,2014,OKC,HOU,65,69,0.35123285087926076
2014-11-17,2014,BOS,PHO,114,118,0.4672897196261682
2014-11-17,2014,BRK,MIA,83,95,0.7572022733706422
2014-11-17,2014,CHO,DAL,80,107,0.3752699784017279
2014-11-17,2014,CLE,DEN,97,106,0.8785818358426419
2014-11-17,2014,DET,ORL,93,107,0.6397067958752639
2014-11-17,2014,LAC,CHI,89,105,0.7194329592439458
2014-11-17,2014,MEM,HOU,119,93,0.6384336294257477
2014-11-17,2014,POR,NOP,102,93,0.6123582504049989
2014-11-17,2014,SAS,PHI,100,75,0.9654798417852901
2014-11-18,2014,ATL,LAL,109,114,0.7869675218183168
2014-11-18,2014,MIL,NYK,117,113,0.5284039285250725
2014-11-18,2014,SAC,NOP,100,106,0.5860927152317882
2014-11-18,2014,UTA,OKC,98,81,0.5792858120125872
2014-11-19,2014,BRK,MIL,118,122,0.7121294639383801
2014-11-19,2014,CLE,SAS,90,92,0.5262215623771888
2014-11-19,2014,DEN,OKC,107,100,0.741037721131946
2014-11-19,2014,DET,PHO,86,88,0.4357578877693609
2014-11-19,2014,HOU,LAL,92,98,0.8677248677248677
2014-11-19,2014,IND,CHO,88,86,0.556697108066971
2014-11-19,2014,MIN,NYK,115,99,0.5172913928296243
2014-11-19,2014,ORL,LAC,90,114,0.3488372093023256
2014-11-19,2014,PHI,BOS,90,101,0.2949369162706865
2014-11-19,2014,TOR,MEM,96,92,0.685002350728726
2014-11-19,2014,WAS,DAL,102,105,0.4242002781641169
2014-11-20,2014,MIA,LAC,93,110,0.37665039500700276
2014-11-20,2014,SAC,CHI,103,88,0.5775497887748944
2014-11-21,2014,ATL,DET,99,89,0.6757296083811425
2014-11-21,2014,CHO,ORL,100,105,0.6093979441997063
2014-11-21,2014,DAL,LAL,140,106,0.8461337534385229
2014-11-21,2014,DEN,NOP,117,97,0.4433028919330289
2014-11-21,2014,GSW,UTA,101,88,0.8750756629361082
2014-11-21,2014,MEM,BOS,117,100,0.6969696969696969
2014-11-21,2014,MIN,SAS,92,121,0.1386249446801864
2014-11-21,2014,OKC,BRK,92,94,0.5172913928296243
2014-11-21,2014,PHI,PHO,96,122,0.20334928229665075
2014-11-21,2014,POR,CHI,105,87,0.7641509433962264
2014-11-21,2014,TOR,MIL,124,83,0.7936394669340997
2014-11-21,2014,WAS,CLE,91,78,0.497677011707861
2014-11-22,2014,CLE,TOR,93,110,0.582716381747207
2014-11-22,2014,HOU,DAL,95,92,0.3856591915440651
2014-11-22,2014,IND,PHO,83,106,0.4433028919330289
2014-11-22,2014,MIL,WAS,100,111,0.40190672025422935
2014-11-22,2014,MIN,SAC,101,113,0.2080403073198061
2014-11-22,2014,NYK,PHI,91,83,0.8613750553198136
2014-11-22,2014,ORL,MIA,92,99,0.4827086071703758
2014-11-22,2014,SAS,BRK,99,87,0.8367537313432836
2014-11-22,2014,UTA,NOP,94,106,0.4433028919330289
2014-11-23,2014,BOS,POR,88,94,0.3573650123797094
2014-11-23,2014,LAL,DEN,94,101,0.45801526717557256
2014-11-23,2014,MEM,LAC,107,91,0.556697108066971
2014-11-23,2014,MIA,CHO,94,93,0.5
2014-11-23,2014,OKC,GSW,86,91,0.24084804144081598
2014-11-24,2014,CHO,LAC,92,113,0.38277511961722493
2014-11-24,2014,CLE,ORL,106,74,0.8486925815965201
2014-11-24,2014,DAL,IND,100,111,0.9170731707317074
2014-11-24,2014,HOU,NYK,91,86,0.685002350728726
2014-11-24,2014,PHI,POR,104,114,0.1090305759658687
2014-11-24,2014,TOR,PHO,104,100,0.6426349876202905
2014-11-24,2014,UTA,CHI,95,97,0.4116032928263426
2014-11-25,2014,DEN,CHI,114,109,0.6332518337408314
2014-11-25,2014,MIA,GSW,97,114,0.2609444669639238
2014-11-25,2014,MIL,DET,98,86,0.6048737248538935
2014-11-25,2014,NOP,SAC,89,99,0.6891002194586686
2014-11-25,2014,WAS,ATL,102,106,0.6123582504049989
2014-11-26,2014,ATL,TOR,115,126,0.3951262751461066
2014-11-26,2014,CHO,POR,97,105,0.303030303030303
2014-11-26,2014,CLE,WAS,113,87,0.752849022990131
2014-11-26,2014,DAL,NYK,109,102,0.9252669039145908
2014-11-26,2014,DET,LAC,98,104,0.20334928229665075
2014-11-26,2014,HOU,SAC,102,89,0.6332518337408314
2014-11-26,2014,LAL,MEM,93,99,0.2644709928736141
2014-11-26,2014,MIN,MIL,86,103,0.5
2014-11-26,2014,OKC,UTA,97,82,0.6426349876202905
2014-11-26,2014,ORL,GSW,96,111,0.24084804144081598
2014-11-26,2014,PHI,BRK,91,99,0.25896227886805406
2014-11-26,2014,PHO,DEN,120,112,0.7368896226171744
2014-11-26,2014,SAS,IND,106,100,0.9038290293855744
2014-11-28,2014,ATL,NOP,100,91,0.5679213219076544
2014-11-28,2014,BOS,CHI,102,109,0.39975399753997537
2014-11-28,2014,CHO,GSW,101,106,0.21170914420649786
2014-11-28,2014,DEN,PHO,122,97,0.5327102803738317
2014-11-28,2014,DET,MIL,88,104,0.5480494766888677
2014-11-28,2014,HOU,LAC,85,102,0.36674816625916873
2014-11-28,2014,IND,ORL,98,83,0.6426349876202905
2014-11-28,2014,LAL,MIN,119,120,0.6800775569558896
2014-11-28,2014,OKC,NYK,105,78,0.7625073404459873
2014-11-28,2014,POR,MEM,99,112,0.6048737248538935
2014-11-28,2014,SAS,SAC,112,104,0.8460275097515911
2014-11-28,2014,TOR,DAL,102,106,0.5980932797457705
2014-11-29,2014,ATL,CHO,105,75,0.7228445057154345
2014-11-29,2014,CLE,IND,109,97,0.8317784835252084
2014-11-29,2014,MIL,HOU,103,117,0.5965083053348824
2014-11-29,2014,PHI,DAL,103,110,0.1090065091918108
2014-11-29,2014,UTA,LAC,96,112,0.32874460653379906
2014-11-29,2014,WAS,NOP,83,80,0.6143408084559349
2014-11-30,2014,BOS,SAS,89,111,0.24395604395604395
2014-11-30,2014,BRK,CHI,84,102,0.4242002781641169
2014-11-30,2014,DET,GSW,93,104,0.2081124592610044
2014-11-30,2014,LAL,TOR,129,122,0.2644709928736141
2014-11-30,2014,NYK,MIA,79,86,0.4259645555419216
2014-11-30,2014,PHO,ORL,90,93,0.8108004104669062
2014-11-30,2014,POR,MIN,107,93,0.9073055773762766
2014-11-30,2014,SAC,MEM,85,97,0.3437781785392245
2014-12-01,2014,LAC,MIN,127,101,0.934987672848108
2014-12-01,2014,PHI,SAS,103,109,0.13724707495153413
2014-12-01,2014,UTA,DEN,101,103,0.3856591915440651
2014-12-01,2014,WAS,MIA,107,86,0.6426349876202905
2014-12-02,2014,ATL,BOS,109,105,0.7228445057154345
2014-12-02,2014,CHI,DAL,129,132,0.521797153024911
2014-12-02,2014,CLE,MIL,111,108,0.8578994961891229
2014-12-02,2014,DEN,POR,103,105,0.4172836182527931
2014-12-02,2014,DET,LAL,96,106,0.5440238883060285
2014-12-02,2014,GSW,ORL,98,97,0.9372923634492556
2014-12-02,2014,NOP,OKC,112,104,0.39975399753997537
2014-12-02,2014,NYK,BRK,93,98,0.48837209302325585
2014-12-02,2014,PHO,IND,116,99,0.6426349876202905
2014-12-02,2014,SAC,TOR,109,117,0.4224502112251056
2014-12-03,2014,BOS,DET,109,102,0.6426349876202905
2014-12-03,2014,BRK,SAS,95,93,0.2062204062196382
2014-12-03,2014,CHO,CHI,95,102,0.39975399753997537
2014-12-03,2014,HOU,MEM,105,96,0.3366422097539922
2014-12-03,2014,LAC,ORL,114,86,0.93463230672533
2014-12-03,2014,MIA,ATL,102,112,0.6397067958752639
2014-12-03,2014,MIL,DAL,105,107,0.37993288776727036
2014-12-03,2014,MIN,PHI,77,85,0.722662440570523
2014-12-03,2014,UTA,TOR,104,123,0.3920988384996671
2014-12-03,2014,WAS,LAL,111,95,0.79917925434384
2014-12-04,2014,GSW,NOP,112,85,0.8108004104669062
2014-12-04,2014,NYK,CLE,87,90,0.25340550829813807
2014-12-04,2014,POR,IND,88,82,0.7868112762346318
2014-12-05,2014,BOS,LAL,113,96,0.5860927152317882
2014-12-05,2014,BRK,ATL,75,98,0.497677011707861
2014-12-05,2014,CHO,NYK,103,102,0.6397067958752639
2014-12-05,2014,DAL,PHO,106,118,0.6810745187212147
2014-12-05,2014,MEM,SAS,101,107,0.5262215623771888
2014-12-05,2014,MIL,MIA,109,85,0.4827086071703758
2014-12-05,2014,MIN,HOU,112,114,0.2616118088133263
2014-12-05,2014,PHI,OKC,91,103,0.0906344410876133
2014-12-05,2014,SAC,IND,102,101,0.5883967071736573
2014-12-05,2014,TOR,CLE,91,105,0.6288125965945868
2014-12-05,2014,UTA,ORL,93,98,0.6451127819548872
2014-12-05,2014,WAS,DEN,119,89,0.6371516403769591
2014-12-06,2014,CHI,GSW,102,112,0.4479937670432412
2014-12-06,2014,DET,PHI,101,108,0.8244167249213562
2014-12-06,2014,HOU,PHO,100,95,0.4519505233111322
2014-12-06,2014,LAC,NOP,120,100,0.8063891577928364
2014-12-06,2014,SAC,ORL,96,105,0.6930878035761944
2014-12-06,2014,SAS,MIN,123,101,0.9171092266189227
2014-12-07,2014,ATL,DEN,96,84,0.6930878035761944
2014-12-07,2014,BOS,WAS,101,93,0.3785271851342051
2014-12-07,2014,DAL,MIL,125,102,0.8019661928000565
2014-12-07,2014,DET,OKC,94,96,0.17558327507864382
2014-12-07,2014,LAL,NOP,87,104,0.4259645555419216
2014-12-07,2014,MEM,MIA,103,87,0.7625073404459873
2014-12-07,2014,NYK,POR,99,103,0.28787053606161983
2014-12-08,2014,BRK,CLE,88,110,0.21490211880057755
2014-12-08,2014,IND,ATL,92,108,0.5
2014-12-08,2014,LAC,PHO,121,120,0.75416247625433
2014-12-08,2014,MIN,GSW,86,102,0.06483790523690772
2014-12-08,2014,SAC,UTA,101,92,0.666649029049156
2014-12-08,2014,TOR,DEN,112,107,0.8226299694189603
2014-12-08,2014,WAS,BOS,133,132,0.7831943553559975
2014-12-09,2014,CLE,TOR,105,101,0.7024900830027668
2014-12-09,2014,DET,POR,86,98,0.22919179734620024
2014-12-09,2014,LAL,SAC,98,95,0.6002460024600246
2014-12-09,2014,MEM,DAL,114,105,0.5605012156349355
2014-12-09,2014,NOP,NYK,104,93,0.7121294639383801
2014-12-09,2014,OKC,MIL,114,101,0.832570049736544
2014-12-09,2014,PHO,MIA,97,103,0.6233496049929973
2014-12-09,2014,UTA,SAS,100,96,0.18109232792583674
2014-12-10,2014,ATL,PHI,95,79,0.9049983227104997
2014-12-10,2014,CHO,BOS,96,87,0.582716381747207
2014-12-10,2014,CHI,BRK,105,80,0.8648735701292368
2014-12-10,2014,DAL,NOP,112,107,0.7355290071263858
2014-12-10,2014,DEN,MIA,102,82,0.666649029049156
2014-12-10,2014,GSW,HOU,105,93,0.7919596926801938
2014-12-10,2014,IND,LAC,96,103,0.28787053606161983
2014-12-10,2014,MIN,POR,90,82,0.16324626865671643
2014-12-10,2014,ORL,WAS,89,91,0.3366422097539922
2014-12-10,2014,SAS,NYK,109,95,0.8199555928810556
2014-12-11,2014,OKC,CLE,103,94,0.7437774524158125
2014-12-11,2014,SAC,HOU,109,113,0.5172913928296243
2014-12-12,2014,ATL,ORL,87,81,0.8007454128440367
2014-12-12,2014,BOS,NYK,95,101,0.6940056953853229
2014-12-12,2014,BRK,PHI,88,70,0.7161241483724451
2014-12-12,2014,CHI,POR,115,106,0.5660893345487694
2014-12-12,2014,MEM,CHO,113,107,0.8317784835252084
2014-12-12,2014,MIN,OKC,92,111,0.22909286924380104
2014-12-12,2014,NOP,CLE,119,114,0.534834771627026
2014-12-12,2014,PHO,DET,103,105,0.814777963169899
2014-12-12,2014,SAS,LAL,110,112,0.9038290293855744
2014-12-12,2014,TOR,IND,106,94,0.7937795937803619
2014-12-12,2014,UTA,MIA,95,100,0.5172913928296243
2014-12-12,2014,WAS,LAC,104,96,0.4479937670432412
2014-12-13,2014,CHO,BRK,87,114,0.6247300215982722
2014-12-13,2014,DAL,GSW,98,105,0.5116279069767442
2014-12-13,2014,HOU,DEN,108,96,0.7259909177552278
2014-12-13,2014,IND,POR,85,95,0.3488372093023256
2014-12-13,2014,MIL,LAC,111,106,0.3253012048192771
2014-12-13,2014,ORL,ATL,100,99,0.4224502112251056
2014-12-13,2014,PHI,MEM,115,120,0.17004724666014986
2014-12-13,2014,SAC,DET,90,95,0.666649029049156
2014-12-14,2014,DEN,SAS,91,99,0.3488372093023256
2014-12-14,2014,MIA,CHI,75,93,0.2740090822447721
2014-12-14,2014,MIN,LAL,94,100,0.3951262751461066
2014-12-14,2014,NOP,GSW,122,128,0.29135901017760923
2014-12-14,2014,NYK,TOR,90,95,0.2838758516275549
2014-12-14,2014,OKC,PHO,112,88,0.741037721131946
2014-12-14,2014,WAS,UTA,93,84,0.8648735701292368
2014-12-15,2014,ATL,CHI,93,86,0.562379468921525
2014-12-15,2014,CLE,CHO,97,88,0.8415300546448088
2014-12-15,2014,IND,LAL,110,91,0.6562218214607755
2014-12-15,2014,LAC,DET,113,91,0.8761372049859529
2014-12-15,2014,PHI,BOS,87,105,0.3461037625933795
2014-12-15,2014,PHO,MIL,94,96,0.6573731944910984
2014-12-15,2014,POR,SAS,108,95,0.7810858143607706
2014-12-15,2014,TOR,ORL,95,82,0.7228445057154345
2014-12-16,2014,BRK,MIA,91,95,0.7013921016108003
2014-12-16,2014,MEM,GSW,105,98,0.5933014354066986
2014-12-16,2014,NOP,UTA,119,111,0.830553843978222
2014-12-16,2014,NYK,DAL,87,107,0.25608116738949277
2014-12-16,2014,SAC,OKC,92,104,0.22595856958401167
2014-12-16,2014,WAS,MIN,109,95,0.8909934908081892
2014-12-17,2014,BOS,ORL,109,92,0.5916792592354435
2014-12-17,2014,CHO,PHO,106,111,0.4224502112251056
2014-12-17,2014,CLE,ATL,98,127,0.7319034852546917
2014-12-17,2014,DEN,HOU,111,115,0.4259645555419216
2014-12-17,2014,DET,DAL,106,117,0.2680965147453084
2014-12-17,2014,LAC,IND,102,100,0.8599679974424596
2014-12-17,2014,MIA,UTA,87,105,0.5933014354066986
2014-12-17,2014,POR,MIL,104,97,0.825993842859055
2014-12-17,2014,SAS,MEM,116,117,0.5933014354066986
2014-12-17,2014,TOR,BRK,105,89,0.8947868673854058
2014-12-18,2014,CHI,NYK,103,97,0.8974129878568818
2014-12-18,2014,GSW,OKC,114,109,0.5660893345487694
2014-12-18,2014,HOU,NOP,90,99,0.6397067958752639
2014-12-18,2014,SAC,MIL,107,108,0.741037721131946
2014-12-19,2014,BOS,MIN,114,98,0.6969696969696969
